text,label
런데도 프차비는 계속 올리고 해결하려는 의지도 안보임. 뭐했노 라코는? 1000억받고 인트라넷도 아니고 외부망 쓰다가 시험삼아 디도스 걸었는데 걸리고 있고 진짜 뭐했노? 그냥 답대가리가 없네 ㅋㅋㅋ 그저 설에 다 쉬는데 우린 일하고 싶지 않아 근데 돈은 받고싶어 드릉드릉해. 그리고 페미니즘 지지해서 남성유저가 다수인 게임영상에 드릉드릉 넣어. 뭐햇노?,1
1557-0013 호령 대리운전,1
그돈쓰고 88848도 신기록일듯 ㅎ,1
서부와 동부의 대결,0
서폿3표 머고 ㅋㅋㅋㅋ,0
구라치지마 무슨 프로경기에서 1557이야ㅋㅋㅋ 내가해도 1557은 넘김 구라ㄴㄴ ㅋㅋㅋ,1
토막상식:받는돈과 실력을 생각했을때 제일 가성비 떨어지는 미드는 쇼메이커 이다,1
1557 신난다~~,1
든버지 ㅋㅋㅋㅋㅋ,0
ㅈㅈ,0
와 리신왜죽었냐 ㅋㅋ,0
구마의손길,0
0013 1557,1
ㅋㅋㅋㅋㅋㅋㅋㅋㅋ벤치다운 경기력 ㅋㅋㅋㅋ,1
왕들스틱ㄷㄷ,0
든든,0
쵸비는 라인전 또 이겨? 지는 적은 있나 ㄹㅇ 상수값이네,0
아트록스 가야지,0
티원은 페이커 말고는 좀 더 발전하자,0
티원은 항상 범인찾기에서 미드는 빠지던데 그건 왜 그런건가요...? (진짜 모름),1
뭐야 태윤 아녁음?,0
축구 마냥 ㅋㅋ 리그 수준이 높아서 챔피언스 리그 우승도 아니고 꼴랑 한국 중국 몇팀 돌아 가면서 먹는거 가지고 ㅋㅋ 롤드컵 ㅋㅋ,1
ㅈㄱㅊㅇ,0
샤오미 젠지 쨔요,1
광동 왜캐 못해짐,1
크산테 ㄴㅍ,0
티원 경기답게 벌써부터 채팅창 드럽네 ㅋㅋ,1
노틸의신 폴루 ㄷㄷㄷ,0
아니 플을 왜 저기로 써..,0
젠지에 미드 정준하라는 중국 선수 있다는데 누구인가요????,1
루시안이 너무못한다,0
88848,1
역시 중국팀답다 젠지,1
대-상-혁,0
이걸 어케 아무도 안죽은거노 ㅋㅋ,0
딮기 운영 처참하다 저거 맞냐 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,1
티원팬들이 티원선수들 애기라고부르는데 왜 타팀팬들이 발작질인거냐. 민석이 작고 소중하니 있는 그대로 말하는건데 케리아는 건들지마라 괜히 심술나서 심퉁부리지말고... 티원선수들도 스스럼없이 듣는데 제3자가 난리부르스,0
젠까들 100이면 100 다 슼팬임ㅋㅋ,1
쵸비 월즈 몇번 우승함?,1
리브샌박 걍 서렌 쳐라,1
88848,1
젠갈들은 지들행동은 정당한줄아나보네 한만큼 당하는거지,1
든버러지는그냥탱챔이나하지전판에똥산레넥이또하고있네,1
럼블 요네,0
젠지따운! 중국팀따운! 중국응호팀따운! lpl따운!,1
절대 깨지지 않는 기록 1557,1
ㅇㅅㄴㅅ,0
티원 나가고싶어서 일부러던지냐,0
미쳤네 케리아,0
근데 너넨 졌잖아 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0
한화경기특이냐? 걍 경기가 개노잼이네..,0
티원 고장났는데 디플이 더 엉망이네,0
차가 좁아,0
칼바람 ,0
그팬이 역겹긴하거든요... 하는짓이랑 글쓰는거 ,1
킬딸은 켈황 ㅋㅋ,0
젠지는 5년이 아니라 빅뱅 이후로 한적이 없는데?,0
blg한테 안졌으면 젠지우승이였지~,0
와 근데 젠지 빠는애들은 진짜 중국인임?,1
내부자 유출이 아니라 라이엇에서 관리하는 사이트에 올라온거임,0
ㅋㅋㅋㅋ 페이즈 받을거라던 애들 입꾹닫 아 ㅋㅋㅋㅋㅋ,0
제카 도란 ㅈㄴ 못하네 ㅋㅋ,1
든든뭐함,0
씨맥은 결국 대황비빨인거 뽀록 났네 ㅋ 쵸비는 지금 명실상부 연봉 1000억의 월클 미드인데 씨맥지금 ㅂㄷㅂㄷ 중일듯 ㅋㅋ,1
와 반응보소,1
팩트 사람을 티원이랑 젠지경기만 찾아봄 ㅋㅋㅋㅋㅋ,0
초반 아지르는 아우솔 못이기는게 팩튼데 뭐라 씨부리노 다들ㅋㅋ,1
전용준 진짜 못들어주겠네 ㅋㅋ,1
걍쵸비보다 잘하는 사람 롤판엔 페이커박에 엄슴,0
흐웨이 = 제라스 상위호환,0
페이커 3000킬 드가자!! 롤드컵 5회 우승도 가자!! 중국팬분들 나가세요~그냥 ,1
근데 pog받으면 좋은게 있음? 왜 항상 억지로 그 미드한테 주는거임? 영업때문에?아니면 홍보? 왜 pog는 항상 정해져있지...이해가안되네 지금 이거 kt 광동 2세트 pog도 어짜피 페이커가 받겠지 ㅇㅈ?,1
 켈황 진짜 씹간지네,1
ㄴㅁㅎ,1
이래도 13:0이 안나오네,1
언제시작함?,0
88848 ㅋ,1
지금 롤 파크 라이엇피시방도 인터넷나감 피시방사람들 다 게임중에 맛탱이감,0
그저 ㅋㅋㅋㅋㅋㅋ joat,1
이쪽 다먹혔는데 ㅈㄴ 안일하네,1
단 한번을 라인전을 못이기네 미드는,0
젠지는 lck잖아여 ㅋㅋ 병아,1
현 시간브로 어쩌구저쩌구 찌엔찌엔,1
카리스좀 버려라,1
파가니니 노래좋누,0
코르키한테 일단 궁,0
어 팔팔이형이야~,1
ㅈㅈ,0
88848 ㅅㄱ 고소 되겠냐 8월8월8월4월8월,1
아 정신차려보니까 또 만골차이야,0
아래가 더 치명상,0
세나 있었음?,0
퍼즈 이유가 뭐임?,0
채팅 진짜 가관이구나 ㅋㅋㅋㅋㅋㅋㅋㅋ,0
따이 후앙 지엔,1
아지르 템 왜저럼?,0
젠도스 지린다,1
제일 잘 하는 미드는 당연히 롤드컵 최다 우승인 페이커 선수님이죠?? 네 뭐라구요? 무관 쵸비거 제일 잘 한다구요?? ㅋㅋㅋㅋㅋㅋ,1
원딜만 바껴도 광동에 더 쌔겠네ㅋㅋㅋㅋ,0
뽀록 젠없컵먹고 낭만 재계약 떠들더니 광^탈^ ㅋㅋㅋㅋㅋㅋ 그 미드는 안된다니깐?,1
안 죽고요 ㅋㅋ,0
88848 88848,1
88848,1
T1 루시드 가보자,0
1557,1
졌네 ㅋㅋㅋㅋㅋㅋ,0
1세트때 잠깐 뜨던 폴루도 2세트때 결국 범부행 당했는데 아직도 브리온 응원하는 호구들이 있냐 ? ㅋㅋ 어이없네,1
킹겐이 아군보호를 못해주노;;,1
유출 어디가 이겼다고 뜸?,0
티원 ㅎㅇㅌ,1
우는거 지적하는 애들 다 사라졌으면 ㅋㅋㅋㅋㅋ 그냥 보면 되지 지적질 ㅋㅋㅋ 더럽다,1
구리 vs 너구리 vs 개구리 누가 젤 노답이냐?난 구리같음,0
